Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
5/2/2021,"20,674.00","20,304.80","20,895.50","20,157.10",4.95M,2.56%
4/2/2021,"20,157.10","20,157.10","20,637.00","19,787.90",6.33M,0.00%
3/2/2021,"20,157.10","19,418.80","20,194.00","19,086.50",8.31M,6.64%
2/2/2021,"18,901.90","18,495.80","19,086.50","17,831.30",5.15M,2.20%
1/2/2021,"18,495.80","19,640.30","20,120.20","18,495.80",5.44M,-6.88%
29/01/2021,"19,861.80","17,868.20","20,378.60","17,868.20",7.49M,4.06%
28/01/2021,"19,086.50","19,086.50","20,083.30","19,086.50",6.99M,-6.85%
27/01/2021,"20,489.40","21,781.50","22,003.00","20,489.40",7.41M,-6.88%
26/01/2021,"22,003.00","23,147.50","23,184.40","21,781.50",5.98M,-5.10%
25/01/2021,"23,184.40","22,335.30","23,442.80","21,227.70",8.97M,1.95%
22/01/2021,"22,741.40","22,962.90","23,332.00","22,593.70",5.83M,-2.22%
21/01/2021,"23,258.20","22,889.00","23,405.90","22,298.30",8.99M,1.61%
20/01/2021,"22,889.00","23,110.50","23,332.00","21,301.60",9.13M,0.00%
19/01/2021,"22,889.00","24,439.60","24,476.50","22,889.00",10.11M,-6.91%
18/01/2021,"24,587.30","25,288.70","25,288.70","24,550.30",9.25M,-2.49%
15/01/2021,"25,214.90","25,141.00","25,473.30","24,919.50",9.68M,1.49%
14/01/2021,"24,845.70","23,516.60","25,141.00","23,258.20",14.54M,5.65%
13/01/2021,"23,516.60","23,848.90","23,848.90","23,442.80",5.85M,-1.39%
12/1/2021,"23,848.90","23,332.00","23,996.60","23,036.70",9.00M,1.25%
11/1/2021,"23,553.60","24,144.20","24,255.00","23,405.90",8.57M,-2.15%
8/1/2021,"24,070.40","24,144.20","24,513.40","23,627.40",7.59M,0.93%
7/1/2021,"23,848.90","23,701.20","23,848.90","23,258.20",5.28M,2.22%
6/1/2021,"23,332.00","23,627.40","24,107.30","23,258.20",6.48M,0.00%
5/1/2021,"23,332.00","23,332.00","23,701.20","23,258.20",5.66M,-1.25%
4/1/2021,"23,627.40","24,291.90","24,291.90","23,479.70",5.53M,1.91%
31/12/2020,"23,184.40","22,704.40","23,516.60","22,519.90",5.07M,2.11%
